filename,country,nl_mean,pred_wo_abstention,pred_with_abstention
image5188.npz,2,4.119097709655762,1.0,1.0
image5190.npz,2,3.0999341011047363,1.0,1.0
image17992.npz,2,2.7431468963623047,1.0,1.0
image5509.npz,2,4.652189254760742,1.0,1.0
image8874.npz,2,4.3132357597351065,1.0,1.0
image14000.npz,2,0.3167117834091186,-1.0,0.0
image2738.npz,2,4.624763488769531,1.0,1.0
image1786.npz,2,4.780656337738037,1.0,1.0
image6222.npz,2,4.738286972045898,1.0,1.0
image14800.npz,2,4.0224785804748535,1.0,1.0
image10979.npz,2,3.0369696617126465,1.0,1.0
image18864.npz,2,4.273167133331299,1.0,1.0
image3399.npz,2,4.350104808807373,1.0,1.0
image9683.npz,2,3.717260599136353,1.0,1.0
image961.npz,2,2.3763296604156494,1.0,0.0
image19049.npz,2,0.604837954044342,1.0,1.0
image2642.npz,2,-0.0727979019284248,-1.0,-1.0
image17362.npz,2,-0.0392118878662586,-1.0,0.0
image13924.npz,2,-0.0567395538091659,1.0,0.0
image10936.npz,2,0.1114658638834953,-1.0,0.0
image2847.npz,2,0.6679107546806335,1.0,1.0
image11313.npz,2,0.7600457072257996,1.0,1.0
image8298.npz,2,0.6870350241661072,1.0,1.0
image16211.npz,2,0.6547526121139526,1.0,1.0
image5181.npz,2,0.6802740097045898,1.0,1.0
image8495.npz,2,0.7189545035362244,1.0,1.0
image12069.npz,2,0.755860447883606,1.0,1.0
image6054.npz,2,-0.1514072269201278,-1.0,-1.0
image4423.npz,2,0.0652726739645004,1.0,1.0
image1230.npz,2,-0.1014729142189025,1.0,1.0
image11259.npz,2,-0.1738624721765518,1.0,0.0
image10946.npz,2,-0.0273870639503002,1.0,1.0
image18697.npz,2,0.1485258191823959,1.0,1.0
image12120.npz,2,0.0123921111226081,1.0,1.0
image15206.npz,2,0.2622551620006561,1.0,0.0
image17065.npz,2,0.2125796675682068,1.0,1.0
image10633.npz,2,0.4127861261367798,1.0,1.0
image15273.npz,2,0.3785600960254669,1.0,0.0
image14100.npz,2,-0.0863779634237289,-1.0,-1.0
image13861.npz,2,0.5667023062705994,1.0,0.0
image15659.npz,2,0.0204834695905447,1.0,0.0
image5958.npz,2,-0.1400346904993057,1.0,1.0
image2414.npz,2,-0.1350809782743454,-1.0,-1.0
image18022.npz,2,-0.1435383856296539,1.0,0.0
image6166.npz,2,-0.1738624721765518,1.0,0.0
image6653.npz,2,-0.1738624721765518,1.0,0.0
image2317.npz,2,-0.1738624721765518,-1.0,0.0
image1709.npz,2,-0.1580263376235962,1.0,0.0
image2239.npz,2,-0.1738624721765518,1.0,0.0
image10060.npz,2,0.0479256622493267,-1.0,-1.0
image15891.npz,2,-0.1738624721765518,-1.0,0.0
image12767.npz,2,-0.062896117568016,1.0,0.0
image10759.npz,2,-0.0030100918374955,1.0,0.0
image14345.npz,2,-0.1738624721765518,1.0,1.0
image7688.npz,2,-0.1738624721765518,-1.0,0.0
image14806.npz,2,-0.1738624721765518,1.0,0.0
image17552.npz,2,-0.1738624721765518,-1.0,0.0
image5747.npz,2,-0.1738624721765518,-1.0,-1.0
image18258.npz,2,-0.1738624721765518,-1.0,-1.0
image970.npz,2,0.1805211156606674,-1.0,0.0
image11948.npz,2,0.034017477184534,1.0,1.0
image10194.npz,2,0.3212015628814697,-1.0,0.0
image5728.npz,2,-0.1738624721765518,-1.0,0.0
image6004.npz,2,-0.1738624721765518,-1.0,-1.0
image6984.npz,2,-0.1738624721765518,-1.0,-1.0
image2343.npz,2,-0.1738624721765518,-1.0,-1.0
image3187.npz,2,-0.1738624721765518,-1.0,0.0
image4256.npz,2,-0.1738624721765518,-1.0,0.0
image9864.npz,2,-0.1738624721765518,-1.0,0.0
image6119.npz,2,-0.1738624721765518,-1.0,0.0
image18431.npz,2,-0.1738624721765518,-1.0,-1.0
image5585.npz,2,0.081425093114376,1.0,1.0
image2297.npz,2,-0.1302912533283233,1.0,0.0
image15668.npz,2,-0.1738624721765518,-1.0,-1.0
image10464.npz,2,-0.0401852652430534,-1.0,-1.0
image16287.npz,2,-0.1738624721765518,-1.0,0.0
image7077.npz,2,-0.1738624721765518,-1.0,-1.0
image6824.npz,2,-0.1738624721765518,-1.0,-1.0
image9017.npz,2,-0.1738624721765518,-1.0,-1.0
image5263.npz,2,-0.1738624721765518,-1.0,-1.0
image264.npz,2,-0.1738624721765518,-1.0,-1.0
image186.npz,2,-0.1738624721765518,-1.0,-1.0
image4860.npz,2,-0.1738624721765518,-1.0,-1.0
image1737.npz,2,-0.1320189535617828,-1.0,-1.0
image3676.npz,2,-0.1738624721765518,-1.0,-1.0
image1752.npz,2,-0.1334646046161651,-1.0,0.0
image17651.npz,2,-0.156555950641632,1.0,0.0
image10661.npz,2,-0.1738624721765518,-1.0,-1.0
image10596.npz,2,-0.1738624721765518,-1.0,-1.0
image12211.npz,2,-0.1738624721765518,-1.0,0.0
image8435.npz,2,-0.1738624721765518,-1.0,-1.0
image10237.npz,2,-0.1738624721765518,-1.0,0.0
image985.npz,2,-0.1738624721765518,-1.0,-1.0
image629.npz,2,0.0034673712216317,-1.0,-1.0
image8808.npz,2,-0.1738624721765518,-1.0,-1.0
image5729.npz,2,-0.1738624721765518,-1.0,0.0
image7853.npz,2,-0.1738624721765518,-1.0,-1.0
image19397.npz,2,-0.1738624721765518,-1.0,-1.0
image8242.npz,2,-0.1738624721765518,-1.0,-1.0
image12708.npz,2,-0.1738624721765518,-1.0,0.0
image18310.npz,2,-0.1738624721765518,-1.0,0.0
image9830.npz,2,-0.1738624721765518,-1.0,-1.0
image12690.npz,2,-0.1738624721765518,-1.0,-1.0
image4790.npz,2,-0.0722023621201515,1.0,0.0
image16716.npz,2,-0.1738624721765518,-1.0,-1.0
image16463.npz,2,-0.1738624721765518,-1.0,0.0
image17910.npz,2,-0.1738624721765518,-1.0,0.0
image15099.npz,2,-0.1738624721765518,-1.0,-1.0
image1552.npz,2,-0.1738624721765518,-1.0,-1.0
image13086.npz,2,-0.1738624721765518,-1.0,-1.0
image5590.npz,2,-0.1738624721765518,-1.0,-1.0
image18576.npz,2,-0.1738624721765518,-1.0,-1.0
image3834.npz,2,-0.1738624721765518,-1.0,-1.0
image10851.npz,2,-0.1738624721765518,-1.0,-1.0
image3438.npz,2,-0.1715476810932159,-1.0,-1.0
image8885.npz,2,0.1987491697072982,-1.0,-1.0
image13202.npz,2,-0.1738624721765518,1.0,1.0
image17352.npz,2,0.1439740359783172,-1.0,-1.0
image11862.npz,2,-0.1738624721765518,-1.0,-1.0
image15707.npz,2,-0.1738624721765518,-1.0,-1.0
image1303.npz,2,-0.1738624721765518,-1.0,-1.0
image11491.npz,2,-0.1738624721765518,-1.0,-1.0
image17653.npz,2,-0.1738624721765518,-1.0,-1.0
image13783.npz,2,-0.0764293000102043,-1.0,0.0
image12587.npz,2,-0.0747416093945503,-1.0,-1.0
image3790.npz,2,-0.1738624721765518,-1.0,-1.0
image12378.npz,2,-0.1738624721765518,-1.0,-1.0
image9446.npz,2,-0.0420813709497451,-1.0,0.0
image17459.npz,2,-0.1738624721765518,-1.0,0.0
image5565.npz,2,-0.1738624721765518,-1.0,-1.0
image6465.npz,2,-0.1738624721765518,-1.0,-1.0
image3384.npz,2,-0.1738624721765518,-1.0,-1.0
image7512.npz,2,-0.1738624721765518,-1.0,-1.0
image1811.npz,2,-0.1738624721765518,-1.0,-1.0
image10171.npz,2,-0.0891615599393844,-1.0,-1.0
image16069.npz,2,-0.1738624721765518,-1.0,-1.0
image8244.npz,2,-0.1738624721765518,-1.0,-1.0
image1299.npz,2,-0.1738624721765518,-1.0,-1.0
image9646.npz,2,-0.1738624721765518,-1.0,0.0
image15003.npz,2,-0.1738624721765518,-1.0,-1.0
image9480.npz,2,-0.1738624721765518,-1.0,-1.0
image3982.npz,2,0.0379892103374004,1.0,0.0
image10671.npz,2,-0.1738624721765518,-1.0,0.0
image5527.npz,2,-0.0114304376766085,1.0,0.0
image8686.npz,2,-0.1738624721765518,-1.0,0.0
image17039.npz,2,-0.1738624721765518,-1.0,0.0
image16453.npz,2,-0.1738624721765518,-1.0,-1.0
image9764.npz,2,-0.1738624721765518,-1.0,-1.0
image16293.npz,2,-0.1738624721765518,-1.0,-1.0
image14392.npz,2,0.0110318707302212,1.0,1.0
image12377.npz,2,-0.1738624721765518,-1.0,-1.0
image10092.npz,2,-0.1738624721765518,-1.0,-1.0
image17122.npz,2,-0.1738624721765518,-1.0,0.0
image2940.npz,2,0.1065427064895629,1.0,0.0
image1151.npz,2,0.2569937705993652,-1.0,0.0
image17084.npz,2,0.4583848416805267,-1.0,0.0
image18007.npz,2,-0.1738624721765518,-1.0,-1.0
image4020.npz,2,-0.1738624721765518,-1.0,-1.0
image14080.npz,2,-0.1738624721765518,-1.0,-1.0
image7713.npz,2,-0.1738624721765518,-1.0,-1.0
image16754.npz,2,-0.1634315550327301,-1.0,0.0
image6636.npz,2,-0.1738624721765518,-1.0,0.0
image1505.npz,2,-0.1302285641431808,-1.0,0.0
image14660.npz,2,-0.0548711791634559,-1.0,0.0
image1777.npz,2,-0.1738624721765518,-1.0,-1.0
image2187.npz,2,-0.0269552208483219,1.0,0.0
image808.npz,2,-0.1738624721765518,-1.0,-1.0
image1169.npz,2,-0.1738624721765518,-1.0,-1.0
image17032.npz,2,-0.1738624721765518,-1.0,-1.0
image14447.npz,2,-0.1738624721765518,-1.0,-1.0
image13198.npz,2,-0.1738624721765518,-1.0,0.0
image13787.npz,2,-0.0015262952074408,-1.0,0.0
image10901.npz,2,-0.1738624721765518,-1.0,-1.0
image965.npz,2,-0.1738624721765518,1.0,0.0
image19398.npz,2,-0.1738624721765518,-1.0,-1.0
image3155.npz,2,-0.1738624721765518,-1.0,-1.0
image10454.npz,2,-0.1738624721765518,-1.0,-1.0
image2034.npz,2,-0.1738624721765518,-1.0,0.0
image14869.npz,2,-0.1738624721765518,-1.0,-1.0
image19014.npz,2,0.0764186978340148,1.0,0.0
image1276.npz,2,-0.1738624721765518,-1.0,-1.0
image19214.npz,2,-0.1738624721765518,-1.0,0.0
image8256.npz,2,-0.0829018950462341,1.0,0.0
image5657.npz,2,-0.1738624721765518,-1.0,-1.0
image936.npz,2,-0.1738624721765518,-1.0,-1.0
image12153.npz,2,-0.1738624721765518,-1.0,-1.0
image19133.npz,2,-0.1738624721765518,-1.0,-1.0
image1554.npz,2,-0.1738624721765518,-1.0,-1.0
image1801.npz,2,-0.1738624721765518,-1.0,-1.0
image4897.npz,2,-0.1738624721765518,-1.0,-1.0
image6154.npz,2,-0.1738624721765518,-1.0,-1.0
image9246.npz,2,0.0445147566497325,-1.0,0.0
image12519.npz,2,-0.1738624721765518,-1.0,-1.0
image14829.npz,2,-0.1738624721765518,-1.0,0.0
image7576.npz,2,0.3503605723381042,1.0,1.0
image3589.npz,2,-0.1738624721765518,-1.0,0.0
image6599.npz,2,-0.1738624721765518,-1.0,-1.0
image2417.npz,2,-0.1738624721765518,-1.0,0.0
image14175.npz,2,-0.1414932757616043,-1.0,-1.0
image15377.npz,2,-0.1339339017868042,-1.0,-1.0
image18775.npz,2,-0.1738624721765518,-1.0,-1.0
image7294.npz,2,-0.1738624721765518,-1.0,-1.0
image3290.npz,2,-0.1738624721765518,-1.0,-1.0
image14300.npz,2,-0.1738624721765518,-1.0,-1.0
image4458.npz,2,-0.1738624721765518,1.0,0.0
image11181.npz,2,0.2668077647686004,1.0,1.0
image15575.npz,2,-0.1738624721765518,1.0,0.0
image19447.npz,2,-0.1738624721765518,-1.0,0.0
image19347.npz,2,-0.1738624721765518,-1.0,0.0
image1553.npz,2,-0.1738624721765518,-1.0,0.0
image9189.npz,2,-0.1738624721765518,-1.0,0.0
image18934.npz,2,-0.1386276185512542,-1.0,0.0
image8560.npz,2,-0.1738624721765518,-1.0,0.0
image799.npz,2,-0.1738624721765518,1.0,0.0
image18160.npz,2,-0.1738624721765518,1.0,0.0
image1868.npz,2,-0.1738624721765518,-1.0,0.0
image18736.npz,2,0.3362850546836853,1.0,1.0
image7157.npz,2,0.3017763495445251,-1.0,0.0
image19477.npz,2,0.339478075504303,-1.0,0.0
image4928.npz,2,-0.1738624721765518,-1.0,-1.0
image5093.npz,2,-0.1738624721765518,-1.0,0.0
image9567.npz,2,-0.1738624721765518,-1.0,-1.0
image16873.npz,2,-0.1738624721765518,-1.0,-1.0
image16846.npz,2,-0.1738624721765518,-1.0,0.0
image3896.npz,2,-0.1738624721765518,-1.0,0.0
image6328.npz,2,-0.1738624721765518,-1.0,-1.0
image6022.npz,2,-0.1738624721765518,-1.0,-1.0
image907.npz,2,-0.0918812453746795,-1.0,0.0
image222.npz,2,-0.1738624721765518,-1.0,-1.0
image15664.npz,2,-0.1738624721765518,-1.0,-1.0
image7150.npz,2,-0.1738624721765518,-1.0,-1.0
image9377.npz,2,-0.1738624721765518,-1.0,-1.0
image17507.npz,2,0.0528950579464435,-1.0,-1.0
image14562.npz,2,-0.0986943915486335,-1.0,-1.0
image8937.npz,2,-0.1738624721765518,-1.0,-1.0
image2826.npz,2,-0.173008918762207,-1.0,-1.0
image18057.npz,2,-0.1738624721765518,-1.0,-1.0
image17535.npz,2,-0.1738624721765518,-1.0,-1.0
image17399.npz,2,0.0183015372604131,1.0,0.0
image12317.npz,2,-0.1738624721765518,-1.0,-1.0
image10043.npz,2,-0.1738624721765518,-1.0,-1.0
image1206.npz,2,-0.0999361351132392,1.0,0.0
image9995.npz,2,0.1893087923526764,-1.0,-1.0
image17964.npz,2,0.1865755915641784,-1.0,-1.0
image18399.npz,2,-0.1738624721765518,-1.0,-1.0
image12670.npz,2,-0.1139610260725021,-1.0,-1.0
image12273.npz,2,-0.1738624721765518,-1.0,-1.0
image16810.npz,2,-0.1738624721765518,-1.0,-1.0
image871.npz,2,-0.1738624721765518,-1.0,0.0
image9332.npz,2,-0.1133713796734809,-1.0,0.0
image7094.npz,2,-0.1738624721765518,-1.0,-1.0
image18236.npz,2,-0.1738624721765518,-1.0,-1.0
image8318.npz,2,-0.0926541313529014,-1.0,-1.0
image751.npz,2,-0.1320302039384842,-1.0,-1.0
image12639.npz,2,-0.1738624721765518,-1.0,-1.0
image244.npz,2,-0.1316440254449844,-1.0,-1.0
image19361.npz,2,-0.0409901104867458,-1.0,-1.0
image17926.npz,2,-0.1738624721765518,-1.0,-1.0
image6693.npz,2,-0.1738624721765518,-1.0,-1.0
image12449.npz,2,-0.1738624721765518,-1.0,-1.0
image12840.npz,2,-0.0903491973876953,-1.0,-1.0
image15310.npz,2,-0.1738624721765518,-1.0,-1.0
image12163.npz,2,-0.1680150926113128,-1.0,-1.0
image7623.npz,2,-0.1738624721765518,-1.0,-1.0
image11880.npz,2,-0.1738624721765518,-1.0,-1.0
image2779.npz,2,-0.1738624721765518,-1.0,0.0
image1376.npz,2,-0.1738624721765518,-1.0,-1.0
image3845.npz,2,-0.1738624721765518,1.0,0.0
image6836.npz,2,-0.1738624721765518,-1.0,0.0
image15669.npz,2,-0.1738624721765518,-1.0,0.0
image18349.npz,2,-0.1738624721765518,-1.0,0.0
image13147.npz,2,-0.1738624721765518,-1.0,0.0
image12596.npz,2,-0.1738624721765518,-1.0,0.0
image15849.npz,2,-0.1738624721765518,1.0,0.0
image14825.npz,2,-0.1738624721765518,-1.0,0.0
image5178.npz,2,-0.1738624721765518,-1.0,0.0
image18568.npz,2,-0.1738624721765518,-1.0,0.0
image7364.npz,2,-0.0927261263132095,1.0,0.0
image19149.npz,2,0.2002524137496948,1.0,0.0
image13736.npz,2,-0.1738624721765518,1.0,0.0
image6180.npz,2,-0.1738624721765518,1.0,0.0
image5516.npz,2,-0.1738624721765518,-1.0,0.0
image1534.npz,2,-0.1738624721765518,-1.0,-1.0
image10658.npz,2,-0.1738624721765518,1.0,0.0
image15350.npz,2,-0.1738624721765518,-1.0,0.0
image17078.npz,2,-0.1612758487462997,-1.0,0.0
image12031.npz,2,-0.1738624721765518,-1.0,0.0
image15531.npz,2,-0.1721806824207306,-1.0,0.0
image5061.npz,2,-0.1738624721765518,-1.0,-1.0
image12586.npz,2,-0.1738624721765518,-1.0,0.0
image10562.npz,2,-0.1738624721765518,-1.0,-1.0
image2531.npz,2,-0.1738624721765518,-1.0,-1.0
image7594.npz,2,-0.1738624721765518,-1.0,0.0
image994.npz,2,-0.1737165600061416,-1.0,0.0
image5320.npz,2,-0.1738624721765518,-1.0,-1.0
image14319.npz,2,-0.1230239123106002,1.0,1.0
image7883.npz,2,-0.1738624721765518,-1.0,-1.0
image1765.npz,2,-0.1738624721765518,-1.0,-1.0
image7919.npz,2,-0.1738624721765518,-1.0,-1.0
image3927.npz,2,-0.11916415393352499,-1.0,0.0
image16961.npz,2,-0.1738624721765518,1.0,0.0
image12340.npz,2,-0.1443176567554474,1.0,0.0
image14406.npz,2,0.255245178937912,1.0,0.0
image6669.npz,2,-0.1738624721765518,-1.0,0.0
image18148.npz,2,-0.0518334917724132,1.0,1.0
image10857.npz,2,-0.1167767941951751,1.0,1.0
image18.npz,2,-0.1738624721765518,1.0,0.0
image18654.npz,2,-0.1738624721765518,-1.0,0.0
image8421.npz,2,-0.1192428469657898,-1.0,0.0
image5935.npz,2,-0.1738624721765518,-1.0,0.0
image11987.npz,2,-0.1738624721765518,1.0,0.0
image3670.npz,2,-0.1738624721765518,-1.0,0.0
image6082.npz,2,-0.1738624721765518,-1.0,-1.0
image7813.npz,2,-0.1738624721765518,-1.0,-1.0
image1041.npz,2,-0.1738624721765518,-1.0,-1.0
image3654.npz,2,-0.1738624721765518,-1.0,-1.0
image12928.npz,2,-0.1692597866058349,1.0,1.0
image5180.npz,2,-0.1738624721765518,-1.0,-1.0
image19058.npz,2,-0.1738624721765518,-1.0,-1.0
image5179.npz,2,-0.1738624721765518,-1.0,0.0
image10838.npz,2,-0.1738624721765518,-1.0,-1.0
image1823.npz,2,-0.1738624721765518,-1.0,-1.0
image17736.npz,2,-0.1738624721765518,-1.0,-1.0
image1285.npz,2,-0.166505679488182,1.0,0.0
image13163.npz,2,-0.1738624721765518,-1.0,-1.0
image12326.npz,2,-0.1738624721765518,-1.0,0.0
image8313.npz,2,-0.1738624721765518,-1.0,0.0
image627.npz,2,-0.1726942658424377,1.0,0.0
image15538.npz,2,-0.1738624721765518,-1.0,-1.0
image9982.npz,2,0.7093099355697632,1.0,0.0
image4576.npz,2,0.778807520866394,1.0,0.0
image15927.npz,2,0.5435139536857605,1.0,0.0
image4802.npz,2,0.7940208911895752,1.0,0.0
image15053.npz,2,0.5967217087745667,-1.0,0.0
image14223.npz,2,0.2817121148109436,1.0,0.0
image8654.npz,2,-0.1738624721765518,-1.0,0.0
image13118.npz,2,-0.1738624721765518,-1.0,0.0
image17885.npz,2,-0.1738624721765518,1.0,0.0
image2764.npz,2,-0.1738624721765518,1.0,0.0
image6577.npz,2,-0.1738624721765518,-1.0,0.0
image568.npz,2,-0.1738624721765518,-1.0,-1.0
image5098.npz,2,0.0481310077011585,-1.0,-1.0
image13279.npz,2,-0.1738624721765518,-1.0,-1.0
image13013.npz,2,-0.1738624721765518,-1.0,-1.0
image17000.npz,2,-0.1738624721765518,-1.0,-1.0
image9298.npz,2,-0.1738624721765518,-1.0,-1.0
image4978.npz,2,-0.1738624721765518,-1.0,-1.0
image15622.npz,2,-0.1738624721765518,-1.0,-1.0
image16422.npz,2,-0.1738624721765518,-1.0,-1.0
image12803.npz,2,-0.1738624721765518,1.0,1.0
image13156.npz,2,-0.1738624721765518,-1.0,-1.0
image10795.npz,2,-0.1738624721765518,-1.0,-1.0
image9211.npz,2,-0.1738624721765518,-1.0,-1.0
image14028.npz,2,-0.1561184674501419,1.0,0.0
image7775.npz,2,-0.1738624721765518,-1.0,0.0
image16406.npz,2,-0.1738624721765518,-1.0,0.0
image1039.npz,2,0.0803715959191322,-1.0,-1.0
image16407.npz,2,-0.1738624721765518,-1.0,-1.0
image17331.npz,2,-0.1738624721765518,-1.0,0.0
image16042.npz,2,-0.1738624721765518,-1.0,-1.0
image3787.npz,2,-0.1175838485360145,1.0,1.0
image15440.npz,2,-0.1738624721765518,-1.0,0.0
image9367.npz,2,0.1987328678369522,-1.0,0.0
image18569.npz,2,0.1847267597913742,-1.0,0.0
image6121.npz,2,-0.1738624721765518,-1.0,0.0
image16446.npz,2,-0.1702503710985183,-1.0,-1.0
image14326.npz,2,-0.0866210833191871,-1.0,-1.0
image4015.npz,2,-0.1182150468230247,-1.0,-1.0
image2435.npz,2,-0.1738624721765518,-1.0,0.0
image13346.npz,2,-0.1738624721765518,-1.0,-1.0
image5545.npz,2,-0.1738624721765518,-1.0,-1.0
image19657.npz,2,-0.0824734419584274,1.0,1.0
image1992.npz,2,-0.1738624721765518,-1.0,-1.0
image2932.npz,2,-0.1738624721765518,-1.0,-1.0
image3037.npz,2,-0.1738624721765518,-1.0,-1.0
image14998.npz,2,-0.1738624721765518,-1.0,0.0
image8161.npz,2,-0.1738624721765518,-1.0,-1.0
image1133.npz,2,-0.1738624721765518,-1.0,-1.0
image4120.npz,2,-0.1738624721765518,-1.0,-1.0
image7279.npz,2,-0.1738624721765518,-1.0,-1.0
image7866.npz,2,-0.1738624721765518,-1.0,-1.0
image17225.npz,2,-0.039369735866785,-1.0,-1.0
image6264.npz,2,-0.1727719008922577,1.0,1.0
image13876.npz,2,-0.0969409346580505,-1.0,-1.0
image2192.npz,2,-0.1738624721765518,-1.0,-1.0
image3028.npz,2,-0.1738624721765518,-1.0,-1.0
image6696.npz,2,-0.048938613384962006,-1.0,0.0
image6011.npz,2,-0.0611127503216266,1.0,0.0
image9726.npz,2,-0.1738624721765518,-1.0,-1.0
image7842.npz,2,-0.0545951016247272,1.0,0.0
image7948.npz,2,-0.1738624721765518,1.0,1.0
image3388.npz,2,-0.1729581803083419,1.0,1.0
image6131.npz,2,-0.1516353338956833,1.0,0.0
image10275.npz,2,-0.1738624721765518,1.0,0.0
image15117.npz,2,-0.1660719513893127,-1.0,-1.0
image5264.npz,2,-0.1648736447095871,1.0,0.0
image15138.npz,2,-0.1502874493598938,1.0,1.0
image11422.npz,2,-0.1738624721765518,1.0,1.0
image18967.npz,2,-0.1738624721765518,1.0,0.0
image6491.npz,2,-0.1738624721765518,-1.0,-1.0
image1451.npz,2,-0.1738624721765518,1.0,0.0
image10719.npz,2,-0.1738624721765518,1.0,0.0
image18034.npz,2,-0.1738624721765518,1.0,1.0
image13862.npz,2,-0.1289794445037841,1.0,1.0
image7276.npz,2,-0.0671910420060157,1.0,1.0
image1409.npz,2,0.0465178377926349,1.0,1.0
image8030.npz,2,0.044680718332529006,-1.0,0.0
image16391.npz,2,-0.0045188511721789,-1.0,0.0
image1185.npz,2,-0.0504237785935401,1.0,1.0
image2880.npz,2,-0.1738624721765518,1.0,1.0
image7406.npz,2,-0.1738624721765518,-1.0,0.0
image10967.npz,2,-0.1494728326797485,1.0,0.0
image19651.npz,2,-0.1224494501948356,-1.0,0.0
image18326.npz,2,0.0976285263895988,1.0,1.0
image16715.npz,2,0.1386286914348602,1.0,1.0
image586.npz,2,-0.1471892744302749,1.0,1.0
image13080.npz,2,-0.1693165302276611,1.0,1.0
image2743.npz,2,-0.1225316151976585,1.0,1.0
image7931.npz,2,-0.1346112340688705,1.0,0.0
image215.npz,2,-0.1228083372116088,1.0,1.0
image10911.npz,2,-0.1384594142436981,-1.0,0.0
image5688.npz,2,-0.1738624721765518,1.0,0.0
image19443.npz,2,-0.1229933351278305,1.0,0.0
image10690.npz,2,-0.1393802911043167,1.0,1.0
image4886.npz,2,-0.1352237164974212,1.0,1.0
image11414.npz,2,-0.1345012485980987,1.0,1.0
image18502.npz,2,-0.1731188893318176,1.0,0.0
image10040.npz,2,-0.1724941432476043,1.0,0.0
image18808.npz,2,-0.1738624721765518,-1.0,-1.0
image11585.npz,2,-0.0539202205836772,-1.0,0.0
image10547.npz,2,0.5306679010391235,-1.0,0.0
image8666.npz,2,0.3998371958732605,1.0,0.0
image7081.npz,2,-0.1923585683107376,1.0,1.0
image7705.npz,2,0.4699920415878296,-1.0,0.0
image3828.npz,2,-0.2125681340694427,1.0,1.0
image12200.npz,2,-0.2070102840662002,1.0,0.0
image3418.npz,2,-0.2068787813186645,1.0,0.0
image173.npz,2,-0.2067412734031677,1.0,1.0
image2231.npz,2,-0.1292771995067596,-1.0,0.0
image16548.npz,2,-0.1596294045448303,-1.0,0.0
image18548.npz,2,-0.2081627547740936,1.0,1.0
image10510.npz,2,-0.2120854556560516,1.0,1.0
image9974.npz,2,-0.20939794182777396,1.0,0.0
image18386.npz,2,-0.21066661179065696,1.0,0.0
image9973.npz,2,-0.20309779047966,1.0,1.0
image15822.npz,2,-0.2110539227724075,1.0,1.0
image6306.npz,2,-0.2078966349363327,1.0,1.0
image816.npz,2,-0.1979722827672958,1.0,0.0
image17529.npz,2,-0.2087940275669098,1.0,0.0
image4986.npz,2,-0.1958363056182861,1.0,1.0
image16645.npz,2,-0.2101613879203796,1.0,1.0
image9574.npz,2,-0.1998361349105835,1.0,1.0
image1189.npz,2,-0.2103607803583145,1.0,1.0
image13139.npz,2,-0.2117405980825424,1.0,1.0
image2088.npz,2,-0.1979733258485794,-1.0,-1.0
image9700.npz,2,-0.1395717859268188,1.0,0.0
image12680.npz,2,-0.2059630900621414,1.0,0.0
image5598.npz,2,-0.2069945633411407,1.0,1.0
image18439.npz,2,-0.2092069089412689,1.0,1.0
image13345.npz,2,-0.0978811979293823,-1.0,0.0
image18134.npz,2,-0.0767776742577552,1.0,0.0
image4261.npz,2,-0.2039256989955902,1.0,0.0
image17176.npz,2,-0.2032105922698974,1.0,1.0
image8322.npz,2,-0.2075902223587036,1.0,1.0
image11309.npz,2,-0.204214334487915,1.0,0.0
image9346.npz,2,-0.1782293915748596,-1.0,0.0
image2060.npz,2,-0.2141311019659042,1.0,0.0
image8557.npz,2,-0.17809320986270896,-1.0,0.0
image1728.npz,2,-0.2077611982822418,1.0,0.0
image11871.npz,2,-0.2144467830657959,-1.0,0.0
image5039.npz,2,-0.2116261720657348,1.0,1.0
image249.npz,2,-0.21129779517650601,1.0,1.0
image7041.npz,2,-0.2118019014596939,1.0,1.0
image17550.npz,2,-0.2113057374954223,1.0,1.0
image14604.npz,2,-0.2134032100439071,1.0,0.0
image710.npz,2,-0.2123852521181106,1.0,1.0
image1870.npz,2,-0.2105314284563064,1.0,1.0
image1218.npz,2,0.009038696065545,-1.0,0.0
image16070.npz,2,-0.2129005491733551,1.0,1.0
image19128.npz,2,0.20003834366798398,1.0,0.0
image7234.npz,2,-0.2109202742576599,1.0,1.0
image17177.npz,2,-0.2037820816040039,-1.0,-1.0
image1549.npz,2,-0.2086539417505264,1.0,1.0
image12838.npz,2,-0.210016444325447,1.0,1.0
image13070.npz,2,-0.2121276706457138,1.0,1.0
image12740.npz,2,-0.2118620574474334,1.0,1.0
image11062.npz,2,-0.2032458633184433,1.0,1.0
image6793.npz,2,-0.1325670778751373,-1.0,-1.0
image8300.npz,2,-0.2136910557746887,1.0,0.0
image18079.npz,2,-0.1846703886985778,1.0,1.0
image11898.npz,2,-0.2117701023817062,1.0,1.0
image3617.npz,2,-0.1114495322108268,-1.0,0.0
image3583.npz,2,-0.214357703924179,1.0,1.0
image6095.npz,2,-0.2108219116926193,1.0,1.0
image2542.npz,2,-0.2065763622522354,-1.0,-1.0
image10431.npz,2,-0.2100666463375091,1.0,1.0
image7918.npz,2,-0.2091387212276458,1.0,1.0
image4236.npz,2,0.0886867642402648,-1.0,-1.0
image2892.npz,2,-0.1309513747692108,1.0,1.0
image7264.npz,2,-0.2121994793415069,1.0,1.0
image15800.npz,2,-0.2014298886060714,1.0,1.0
image17780.npz,2,-0.2038720846176147,1.0,1.0
image4736.npz,2,-0.2094261199235916,1.0,1.0
